time,open,high,low,close
1377610200,17.785697,17.946768,17.367842,17.449629
1377696600,17.357126,17.707127,17.357126,17.531982
1377783000,17.558907,17.732125,17.540335,17.560695
1377869400,17.571411,17.605338,17.374983,17.400556
1378215000,17.6107,17.878557,17.405343,17.449271
1378301400,17.841413,17.937125,17.724269,17.810372
1378387800,17.866054,17.881408,17.629978,17.688197
1378474200,17.801409,17.834978,17.498195,17.793553
1378733400,18.035696,18.139979,17.98141,18.077479
1378819800,18.078552,18.123194,17.482125,17.665693
1378906200,16.678912,16.917481,16.600343,16.70391
1378992600,16.732126,16.978551,16.643198,16.881767
1379079000,16.762129,16.851022,16.59641,16.603551
1379338200,16.464269,16.48605,15.972126,16.075702
1379424600,15.998554,16.418196,15.982127,16.261415
1379511000,16.542124,16.655344,16.452123,16.595695
1379597400,16.810696,16.993914,16.758912,16.867842
1379683800,17.071412,17.091056,16.642841,16.693194
1379943000,17.717843,17.746765,17.235701,17.522836
1380029400,17.674264,17.695338,17.422128,17.467843
1380115800,17.471409,17.487121,17.193918,17.197484
1380202200,17.357126,17.448556,17.282122,17.364982
1380288600,17.277841,17.309623,17.168553,17.241054
1380547800,17.044626,17.202122,16.943229,17.026769
1380634200,17.087481,17.469264,17.085022,17.427124
1380720600,17.343907,17.56427,17.276768,17.48427
1380807000,17.518197,17.583915,17.169225,17.264622
1380893400,17.280701,17.307129,17.092844,17.251055
1381152600,17.377128,17.594622,17.333915,17.419625
1381239000,17.497838,17.522836,17.162127,17.176409
1381325400,17.30855,17.421055,17.081413,17.378122
1381411800,17.547128,17.584978,17.39427,17.487052
1381498200,17.392482,17.637128,17.327122,17.600411
1381757400,17.493914,17.770699,17.476772,17.715698
1381843800,17.768014,17.928554,17.697126,17.80998
1381930200,17.885341,17.947483,17.829624,17.896911
1382016600,17.85641,18.02784,17.845694,18.017839
1382103000,18.071053,18.187839,18.061052,18.174621
1382362200,18.277482,18.724983,18.268554,18.620055
1382448600,18.800161,18.873185,18.143911,18.566675
1382535000,18.535696,18.773907,18.535696,18.748551
1382621400,18.749981,19.016766,18.658908,18.996764
1382707800,18.975515,19.043909,18.753914,18.784196
1382967000,18.894267,18.964267,18.686053,18.924124
1383053400,19.152481,19.258909,18.37641,18.452767
1383139800,18.557481,18.839981,18.464982,18.746267
1383226200,18.749981,18.83891,18.616767,18.66791
1383312600,18.714981,18.742838,18.422839,18.572481
1383575400,18.610696,18.814981,18.52891,18.812481
1383661800,18.734981,18.888731,18.678553,18.766017
1383748200,18.719624,18.744981,18.507124,18.604267
1383834600,18.55641,18.685338,18.299267,18.303267
1383921000,18.377839,18.611767,18.306767,18.59141
1384180200,18.571053,18.631053,18.371767,18.53741
1384266600,18.488196,18.71141,18.464267,18.571767
1384353000,18.499982,18.651767,18.462839,18.594053
1384439400,18.671767,18.902838,18.638196,18.862838
1384525800,18.80641,18.896053,18.731767,18.74966
1384785000,18.749624,18.828195,18.507124,18.522446
1384871400,18.536767,18.692124,18.49891,18.555339
1384957800,18.54391,18.58641,18.36891,18.392839
1385044200,18.485696,18.614624,18.345339,18.611981
1385130600,18.554267,18.648553,18.51891,18.564267
1385389800,18.607839,18.781053,18.607124,18.704981
1385476200,18.718553,19.147838,18.714267,19.049981
1385562600,19.153902,19.499981,19.049981,19.498552
1385735400,19.624266,19.940337,19.564623,19.859623
1385994600,19.928552,20.154619,19.672123,19.686766
1386081000,19.939266,20.227837,19.917123,20.225765
1386167400,20.196408,20.328194,20.029266,20.178551
1386253800,20.451765,20.540544,20.228908,20.282158
1386340200,20.206766,20.241051,19.984623,20.000694
1386599400,20.032126,20.342123,20.032126,20.229623
1386685800,20.127837,20.281408,20.042837,20.198194
1386772200,20.24998,20.391765,19.988909,20.048551
1386858600,20.076462,20.190694,20.001051,20.019266
1386945000,20.101766,20.102837,19.773909,19.801052
1387204200,19.822123,20.094226,19.821766,19.910694
1387290600,19.850337,19.97998,19.763373,19.821052
1387377000,19.632123,19.694623,19.242838,19.670337
1387463400,19.62498,19.642838,19.418913,19.444981
1387549800,19.479623,19.700337,19.457748,19.607838
1387809000,20.285694,20.382837,20.098551,20.360337
1387895400,20.353194,20.424265,20.215337,20.273908
1388068200,20.289265,20.339265,20.120551,20.139266
1388154600,20.136408,20.15748,19.982123,20.003194
1388413800,19.909266,20.003194,19.72573,19.804266
1388500200,19.791766,20.045694,19.785695,20.036409
1388673000,19.845694,19.893909,19.715016,19.754623
1388759400,19.74498,19.77498,19.301052,19.320695
1389018600,19.194624,19.528552,19.057124,19.426052
1389105000,19.439981,19.498552,19.211588,19.287034
1389191400,19.243195,19.484266,19.238909,19.409266
1389277800,19.528552,19.530695,19.119627,19.161374
1389364200,19.279624,19.314266,18.968195,19.033552
1389623400,18.925338,19.374981,18.924267,19.133195
1389709800,19.222124,19.526052,19.202124,19.513909
1389796200,19.768552,20.007123,19.702123,19.905694
1389882600,19.817837,19.88748,19.702837,19.794623
1389969000,19.695695,19.716766,19.282124,19.309624
1390314600,19.321052,19.645337,19.300695,19.609623
1390401000,19.675505,19.903194,19.564623,19.696766
1390487400,19.640695,19.87498,19.457352,19.863552
1390573800,19.785695,19.843552,19.455338,19.50248
1390833000,19.645337,19.814266,19.491052,19.660695
1390919400,18.169982,18.392839,17.931053,18.089268
1391005800,17.998196,18.120339,17.807839,17.883911
1391092200,17.947839,18.089268,17.739268,17.849339
1391178600,17.684982,17.911768,17.626768,17.878554
1391437800,17.950339,18.133196,17.832125,17.911768
1391524200,18.066053,18.194982,17.955696,18.171053
1391610600,18.09141,18.402839,18.080407,18.306767
1391697000,18.21641,18.339267,18.136053,18.30391
1391783400,18.620696,18.676049,18.477839,18.559981
1392042600,18.523553,18.999624,18.499982,18.892481
1392129000,18.950338,19.205338,18.910695,19.141409
1392215400,19.176767,19.269981,19.044267,19.139981
1392301800,19.094981,19.458909,19.078552,19.443909
1392388200,19.373909,19.499263,19.328909,19.428195
1392733800,19.499981,19.685337,19.486052,19.499623
1392820200,19.455338,19.531766,19.083909,19.191767
1392906600,19.035338,19.178552,18.892838,18.969624
1392993000,19.028292,19.091767,18.735696,18.75891
1393252200,18.68391,18.925692,18.657838,18.841053
1393338600,18.90641,18.913017,18.607124,18.644981
1393425000,18.700338,18.749981,18.414267,18.476767
1393511400,18.469267,18.884981,18.430339,18.845338
1393597800,18.895695,19.026767,18.647124,18.794267
1393857000,18.693553,18.951767,18.671767,18.848553
1393943400,18.964267,19.022838,18.84891,18.972838
1394029800,18.96141,19.098195,18.897481,19.012838
1394116200,19.028195,19.08712,18.860695,18.955338
1394202600,18.967481,18.999267,18.787481,18.944267
1394458200,18.869981,19.047481,18.869235,18.96141
1394544600,19.123195,19.240695,19.021052,19.146052
1394631000,19.089624,19.191052,18.999981,19.164624
1394717400,19.194267,19.273552,18.898553,18.951767
1394803800,18.885338,18.960338,18.678553,18.73891
1395063000,18.84641,18.927481,18.780338,18.812124
1395149400,18.782124,18.99891,18.757128,18.978552
1395235800,19.009267,19.151409,18.892838,18.973552
1395322200,18.924624,19.02391,18.83391,18.882124
1395408600,18.997481,19.062481,18.797481,19.031052
1395667800,19.229266,19.303552,19.109267,19.256766
1395754200,19.339266,19.491052,19.271052,19.463909
1395840600,19.518552,19.607123,19.244981,19.277838
1395927000,19.286231,19.339266,19.111413,19.194981
1396013400,19.225695,19.247834,19.080338,19.173552
1396272600,19.258195,19.314624,19.140338,19.169267
1396359000,19.205695,19.352481,19.170338,19.344624
1396445400,19.370695,19.409981,19.294981,19.376766
1396531800,19.335338,19.374981,19.201409,19.242481
1396618200,19.278909,19.285695,18.949267,18.993552
1396877400,18.857838,18.960695,18.63891,18.695338
1396963800,18.756767,18.789981,18.524985,18.694267
1397050200,18.665696,18.946052,18.643553,18.939981
1397136600,18.952838,19.008552,18.684624,18.695696
1397223000,18.535696,18.672481,18.469267,18.557481
1397482200,18.639267,18.648553,18.471767,18.63141
1397568600,18.581053,18.629981,18.261767,18.498549
1397655000,18.501767,18.610339,18.36196,18.536053
1397741400,18.57141,18.848553,18.542839,18.747838
1398087000,18.762124,19.004981,18.712838,18.970338
1398173400,18.868195,18.993767,18.803588,18.989231
1398259800,18.894981,18.96891,18.730338,18.741053
1398346200,20.293194,20.357123,20.026051,20.27748
1398432600,20.161766,20.428194,20.141408,20.426408
1398691800,20.457122,21.276764,20.448194,21.217479
1398778200,21.204979,21.284979,21.053908,21.154622
1398864600,21.165693,21.408193,21.064265,21.074622
1398951000,21.142836,21.242836,20.941408,21.124265
1399037400,21.154979,21.221407,21.06105,21.16355
1399296600,21.076407,21.464264,21.071408,21.462836
1399383000,21.492836,21.586046,21.228907,21.228907
1399469400,21.258907,21.331764,20.990336,21.154622
1399555800,21.008908,21.228907,20.942836,20.999622
1399642200,20.876408,20.937479,20.726051,20.912211
1399901400,20.981765,21.202122,20.97855,21.172479
1399987800,21.142836,21.23355,21.096407,21.205693
1400074200,21.158193,21.335693,21.13355,21.209622
1400160600,21.239264,21.307122,21.001408,21.029265
1400247000,21.022479,21.340336,20.907122,21.339622
1400506200,21.351764,21.690335,21.333193,21.592478
1400592600,21.589621,21.657121,21.454621,21.596764
1400679000,21.565336,21.667835,21.502121,21.653907
1400765400,21.664264,21.780335,21.574978,21.688193
1400851800,21.687478,21.954596,21.659621,21.933192
1401197400,21.995692,22.352121,21.986764,22.343906
1401283800,22.357835,22.493906,22.277835,22.286049
1401370200,22.423192,22.745334,22.420335,22.69212
1401456600,22.784977,23.006048,22.460692,22.60712
1401715800,22.641406,22.672477,22.232121,22.451763
1401802200,22.444978,22.81212,22.437478,22.769263
1401888600,22.765692,23.138905,22.718192,23.029263
1401975000,23.078548,23.191759,22.950334,23.11962
1402061400,23.210691,23.259262,23.016763,23.056048
1402320600,23.175,23.47,22.9375,23.425
1402407000,23.6825,23.7625,23.3925,23.5625
1402493400,23.5325,23.69,23.3675,23.465
1402579800,23.51,23.53,22.975,23.0725
1402666200,23.05,23.11,22.72,22.82
1402925400,22.8775,23.1875,22.8625,23.05
1403011800,23.0775,23.175,22.95,23.02
1403098200,23.0675,23.0725,22.8375,23.045
1403184600,23.0725,23.075,22.834725,22.965
1403271000,22.9625,23.1375,22.725,22.7275
1403530200,22.83,22.905,22.65,22.7075
1403616600,22.6875,22.935,22.5475,22.57
1403703000,22.5525,22.675,22.4125,22.59
1403789400,22.5925,22.7625,22.45,22.725
1403875800,22.705,23,22.6925,22.995
1404135000,23.025,23.43125,23.0225,23.2325
1404221400,23.38,23.5175,23.2825,23.38
1404307800,23.46625,23.515,23.2725,23.37
1404394200,23.4175,23.525,23.3,23.5075
1404739800,23.535,23.9975,23.525,23.992
1404826200,24.0675,24.2,23.48,23.8375
1404912600,23.86,23.9875,23.69,23.8475
1404999000,23.44,23.8875,23.38,23.75875
1405085400,23.84,23.9725,23.715625,23.805
1405344600,23.965,24.2225,23.9125,24.1125
1405431000,24.2,24.2125,23.7575,23.83
1405517400,24.2425,24.275,23.685,23.695
1405603800,23.7575,23.81975,23.1425,23.272475
1405690200,23.405,23.685,23.255,23.6075
1405949400,23.7475,23.75,23.43,23.48475
1406035800,23.67,23.7225,23.53,23.68
1406122200,23.855,24.47,23.7925,24.2975
1406208600,24.25875,24.33,24.105,24.2575
1406295000,24.2125,24.46,24.16,24.41775
1406554200,24.455,24.81,24.3875,24.755
1406640600,24.8325,24.86,24.5625,24.595
1406727000,24.61,24.675,24.4175,24.5375
1406813400,24.29,24.3625,23.8325,23.9
1406899800,23.725,24.155,23.7025,24.0325
1407159000,24.0925,24.145,23.7925,23.8975
1407245400,23.84,23.92,23.59,23.78
1407331800,23.6875,23.87,23.6775,23.74
1407418200,23.7325,23.9875,23.525,23.62
1407504600,23.565,23.705,23.32,23.685
1407763800,23.8175,24.02,23.708875,23.9975
1407850200,24.01,24.22,23.9025,23.9925
1407936600,24.0375,24.31,24.01,24.31
1408023000,24.3325,24.3925,24.2,24.375
1408109400,24.475,24.5475,24.215,24.495
1408368600,24.6225,24.8425,24.495,24.79
1408455000,24.8525,25.17,24.83,25.1325
1408541400,25.11,25.2725,24.9875,25.1425
1408627800,25.1425,25.235,25.0275,25.145
1408714200,25.0725,25.3675,25.0475,25.33
1408973400,25.4475,25.5425,25.32,25.385
1409059800,25.355,25.375,25.215,25.22225
1409146200,25.255,25.6425,25.175,25.5325
1409232600,25.3975,25.695,25.39,25.5625
1409319000,25.715,25.725,25.55,25.625
1409664600,25.765,25.935,25.68,25.825
1409751000,25.775,25.8,24.645,24.735
1409837400,24.7125,25.0225,24.4475,24.53
1409923800,24.7,24.8475,24.5775,24.7425
1410183000,24.825,24.8275,24.5125,24.59
1410269400,24.77,25.77,24.035,24.4975
1410355800,24.5025,25.2775,24.44,25.25
1410442200,25.1025,25.36,24.905,25.3575
1410528600,25.3025,25.5475,25.27,25.415
1410787800,25.7025,25.7625,25.36,25.4075
1410874200,24.95,25.315,24.7225,25.215
1410960600,25.3175,25.45,25.14805,25.395
1411047000,25.4825,25.5875,25.39,25.4475
1411133400,25.5725,25.5875,25.22,25.24
1411392600,25.45,25.535,25.145,25.265
1411479000,25.15,25.735,25.135,25.66
1411565400,25.54,25.7125,25.3,25.4375
1411651800,25.1275,25.1775,24.43,24.4675
1411738200,24.6325,25.1875,24.6,25.1875
1411997400,24.6625,25.10875,24.6575,25.0275
1412083800,25.2025,25.385,25.1325,25.1875
1412170200,25.1475,25.1725,24.675,24.795
1412256600,24.8175,25.055,24.51,24.975
1412343000,24.86,25.0525,24.76,24.905
1412602200,24.9875,25.1625,24.855,24.905
1412688600,24.8575,25.03,24.6825,24.6875
1412775000,24.69,25.2775,24.5775,25.2
1412861400,25.385,25.595,25.1525,25.255
1412947800,25.1725,25.5075,25.075,25.1825
1413207000,25.3325,25.445,24.9525,24.9525
1413293400,25.0975,25.13,24.6425,24.6875
1413379800,24.4925,24.7875,23.795,24.385
1413466200,23.8875,24.43,23.8525,24.065
1413552600,24.375,24.75,24.2025,24.4175
1413811800,24.57875,24.99,24.555,24.94
1413898200,25.755,25.755,25.3175,25.6175
1413984600,25.71,26.0275,25.65,25.7475
1414071000,26.02,26.26275,25.9075,26.2075
1414157400,26.295,26.3725,26.1325,26.305
1414416600,26.2125,26.37,26.175,26.2775
1414503000,26.35,26.685,26.3375,26.685
1414589400,26.6625,26.8425,26.59,26.835
1414675800,26.73975,26.8375,26.475,26.745
1414762200,27.0025,27.01,26.8025,27
1415025000,27.055,27.575,27.0025,27.35
1415111400,27.34,27.3725,26.93,27.15
1415197800,27.275,27.325,27.03125,27.215
1415284200,27.15,27.1975,26.95,27.175
1415370600,27.1875,27.33,27.1375,27.2525
1415629800,27.255,27.3325,27.1675,27.2075
1415716200,27.175,27.4375,27.1,27.425
1415802600,27.345,27.8575,27.3425,27.8125
1415889000,27.95,28.3625,27.9,28.205
1415975400,28.2875,28.5475,28.2625,28.545
1416234600,28.5675,29.32,28.325,28.4975
1416321000,28.485,28.9225,28.4725,28.8675
1416407400,28.86,28.935,28.45,28.6675
1416493800,28.7275,29.215,28.7125,29.0775
1416580200,29.3775,29.3925,29.0075,29.1175
1416839400,29.2125,29.6925,29.155,29.65625
1416925800,29.7675,29.9375,29.3625,29.4
1417012200,29.485,29.775,29.4575,29.75
1417185000,29.8175,29.85,29.5125,29.7325
1417444200,29.7025,29.8125,27.8175,28.7675
1417530600,28.375,28.9375,28.1875,28.6575
1417617000,28.9375,29.0875,28.7775,28.9825
1417703400,28.9425,29.3,28.8225,28.8725
1417789800,28.9975,29.02,28.66,28.75
1418049000,28.525,28.662,27.905,28.1
1418135400,27.5475,28.575,27.3375,28.53
1418221800,28.6025,28.7125,27.885,27.9875
1418308200,28.065,28.45,27.835,27.905
1418394600,27.615,27.9675,27.395,27.4325
1418653800,27.675,27.9,26.5875,27.05625
1418740200,26.5925,27.54,26.565,26.68625
1418826600,26.78,27.46,26.705,27.3525
1418913000,27.9675,28.1625,27.665,28.1625
1418999400,28.065,28.31,27.915,27.945
1419258600,28.04,28.3725,27.9925,28.235
1419345000,28.3075,28.3325,28.115,28.135
1419431400,28.145,28.1775,28.0025,28.0025
1419604200,28.025,28.63,28.0025,28.4975
1419863400,28.4475,28.6925,28.425,28.4775
1419949800,28.41,28.48,28.0275,28.13
1420036200,28.205,28.2825,27.5525,27.595
1420209000,27.8475,27.86,26.8375,27.3325
1420468200,27.0725,27.1625,26.3525,26.5625
1420554600,26.635,26.8575,26.1575,26.565
1420641000,26.8,27.05,26.67375,26.9375
1420727400,27.3075,28.0375,27.175,27.9725
1420813800,28.1675,28.3125,27.5525,28.0025
1421073000,28.15,28.1575,27.2,27.3125
1421159400,27.8575,28.2,27.2275,27.555
1421245800,27.26,27.6225,27.125,27.45
1421332200,27.5,27.515,26.665,26.705
1421418600,26.7575,26.895,26.3,26.4975
1421764200,26.96,27.241675,26.625,27.18
1421850600,27.2375,27.765,27.0675,27.3875
1421937000,27.565,28.1175,27.43,28.1
1422023400,28.075,28.4375,27.8825,28.245
1422282600,28.435,28.59065,28.2,28.275
1422369000,28.105,28.12,27.2575,27.285
1422455400,29.40625,29.53,28.8275,28.8275
1422541800,29.08,29.7975,28.89,29.725
1422628200,29.6,30,29.2125,29.29
1422887400,29.5125,29.7925,29.02,29.6575
1422973800,29.625,29.7725,29.4025,29.6625
1423060200,29.625,30.1275,29.57725,29.89
1423146600,30.005,30.0575,29.8125,29.985
1423233000,30.005,30.0625,29.6125,29.7325
1423492200,29.6375,29.96,29.6075,29.93
1423578600,30.0425,30.5375,30.04,30.505
1423665000,30.6925,31.23,30.625,31.22
1423751400,31.515,31.87,31.3925,31.615
1423837800,31.82,31.82,31.4125,31.77
1424183400,31.8725,32.22,31.73,31.9575
1424269800,31.90625,32.195,31.8625,32.17875
1424356200,32.12,32.2575,32.0825,32.1125
1424442600,32.155,32.375,32.0125,32.37375
1424701800,32.505,33.25,32.415,33.25
1424788200,33.235,33.4,32.7925,33.0425
1424874600,32.89,32.9,32.0375,32.1975
1424961000,32.19625,32.7175,31.6525,32.60375
1425047400,32.5,32.6425,32.06,32.115
1425306600,32.3125,32.57,32.075,32.2725
1425393000,32.24,32.38,32.0225,32.34
1425479400,32.275,32.39,32.08,32.135
1425565800,32.145,32.1875,31.44,31.6025
1425652200,32.1,32.3425,31.565,31.65
1425907800,31.99,32.3925,31.265,31.785
1425994200,31.6025,31.805,30.95,31.1275
1426080600,31.1875,31.1925,30.5275,30.56
1426167000,30.5775,31.225,30.4075,31.1125
1426253400,31.1,31.348775,30.645,30.8975
1426512600,30.97,31.2375,30.7175,31.2375
1426599000,31.475,31.83,31.4125,31.76
1426685400,31.75,32.29,31.5925,32.1175
1426771800,32.1875,32.311275,31.85,31.87375
1426858200,32.0625,32.1,31.29,31.475
1427117400,31.78,31.9625,31.63,31.8025
1427203800,31.8075,32.01,31.64,31.6725
1427290200,31.635,31.705,30.845,30.845
1427376600,30.69,31.22,30.65,31.06
1427463000,31.1425,31.175,30.7275,30.8125
1427722200,31.0125,31.6,31,31.5925
1427808600,31.5225,31.6225,31.08875,31.1075
1427895000,31.205,31.28,30.775,31.0625
1427981400,31.2575,31.39,31.0475,31.33
1428327000,31.1175,31.8775,31.0825,31.8375
1428413400,31.91,32.03045,31.495,31.5025
1428499800,31.4625,31.6,31.2425,31.4
1428586200,31.4625,31.645,31.165,31.64
1428672600,31.4875,31.8025,31.315,31.775
1428931800,32.0925,32.1425,31.6525,31.7125
1429018200,31.75,31.8225,31.4775,31.575
1429104600,31.6025,31.7825,31.5025,31.695
1429191000,31.57,31.775,31.5275,31.5425
1429277400,31.3875,31.535,31.115,31.1875
1429536600,31.3925,32.03,31.2925,31.9
1429623000,32.025,32.05,31.6675,31.7275
1429709400,31.7475,32.2175,31.58,32.155
1429795800,32.075,32.605,32.035,32.4175
1429882200,32.6225,32.6575,32.3075,32.57
1430141400,33.0775,33.2825,32.7875,33.1625
1430227800,33.61375,33.635,32.3925,32.64
1430314200,32.54,32.8975,32.075,32.16
1430400600,31.875,31.97,31.145,31.2875
1430487000,31.525,32.5325,31.325,32.2375
1430746200,32.375,32.6425,32.065,32.175
1430832600,32.0375,32.11245,31.445,31.45
1430919000,31.64,31.6875,30.84,31.2525
1431005400,31.1925,31.52,31.005,31.315
1431091800,31.67,31.905,31.5275,31.905
1431351000,31.8475,31.89,31.40625,31.58
1431437400,31.4,31.72,31.205,31.46625
1431523800,31.5375,31.7975,31.4675,31.5025
1431610200,31.8525,32.2375,31.79,32.2375
1431696600,32.2675,32.3725,32.0525,32.1925
1431955800,32.095,32.68,32.09,32.5475
1432042200,32.6725,32.72,32.41,32.5175
1432128600,32.5,32.745,32.335,32.515
1432215000,32.5175,32.9075,32.4575,32.8475
1432301400,32.9,33.2425,32.85,33.135
1432647000,33.15,33.2275,32.28,32.405
1432733400,32.585,33.065,32.5125,33.01125
1432819800,32.965,32.9875,32.775,32.945
1432906200,32.8075,32.8625,32.475,32.57
1433165400,32.8,32.8475,32.5125,32.63375
1433251800,32.465,32.66375,32.33,32.49
1433338200,32.665,32.735,32.475,32.53
1433424600,32.395,32.645,32.2275,32.34
1433511000,32.375,32.4225,32.09,32.1625
1433770200,32.225,32.3025,31.7075,31.95
1433856600,31.675,32.02,31.405,31.855
1433943000,31.98,32.335,31.9625,32.22
1434029400,32.295,32.545,32.11875,32.1475
1434115800,32.04625,32.0825,31.7775,31.7925
1434375000,31.525,31.81,31.4275,31.73
1434461400,31.7575,31.9625,31.5925,31.9
1434547800,31.93,31.97,31.685,31.825
1434634200,31.8075,32.0775,31.805,31.97
1434720600,31.9275,31.955,31.6,31.65
1434979800,31.8725,32.015,31.77,31.9025
1435066200,31.87,31.9025,31.7198,31.7575
1435152600,31.8025,32.45,31.78,32.0275
1435239000,32.215,32.3,31.875,31.875
1435325400,31.9175,31.9975,31.6275,31.6875
1435584600,31.365,31.6175,31.12,31.1325
1435671000,31.3925,31.53,31.215,31.35625
1435757400,31.725,31.735,31.4975,31.65
1435843800,31.6075,31.6725,31.4425,31.61
1436189400,31.235,31.5575,31.2125,31.5
1436275800,31.4725,31.5375,30.9425,31.4225
1436362200,31.12,31.16,30.635,30.6425
1436448600,30.9625,31.015,29.805,30.0175
1436535000,30.485,30.9625,30.3025,30.82
1436794200,31.2575,31.43875,31.08,31.415
1436880600,31.51,31.5925,31.26,31.4025
1436967000,31.43,31.7875,31.395,31.705
1437053400,31.935,32.1425,31.8375,32.1275
1437139800,32.27,32.405,32.0775,32.405
1437399000,32.7425,33.2425,32.675,33.0175
1437485400,33.2125,33.23,32.58,32.6875
1437571800,30.4975,31.375,30.4975,31.305
1437658200,31.55,31.7725,31.265,31.29
1437744600,31.33,31.435,30.975,31.125
1438003800,30.7725,30.9025,30.53,30.6925
1438090200,30.845,30.9775,30.6375,30.845
1438176600,30.7875,30.875,30.5675,30.7475
1438263000,30.58,30.642475,30.4275,30.5925
1438349400,30.65,30.660625,30.2275,30.325
